,country,year,life_expectancy,general_medical_treatment_per_inhabitant,reported_household_burglaries_per_thousand,reported_crimes_of_violence_per_thousand,victims_of_reported_criminal_offences_per_thousand,education_qualifying_for_the_labour_market_percent,employment_rate,long-term_unemployment_per_thousand,median_personal_disposable_income,low_income_in_3_consecutive_years,divorces_per_thousand,dissolved_families_with_children_per_hundred,square_meters_dwelling_area_per_person,electoral_participation_at_the_last_general_election_percent,electoral_participation_at_the_last_municipal_election_percent,population,waste_incinerated,waste_incinerated_per_capita
298,albertslund,2016,0.28333333333333144,0.0,-3.666666666666666,-1.416666666666667,-0.18333333333333357,-0.8999999999999986,0.18000000000000682,-4.219999999999992,2176.899999999994,0.740000000000002,-0.06666666666666643,-0.3500000000000001,0.11666666666666714,-1.2333333333333343,0.2666666666666657,67.16666666666788,-233.0,-0.00907716198514541
299,ballerup,2016,0.3499999999999943,-0.016666666666666607,1.3333333333333321,0.04999999999999982,0.43333333333333357,-0.7333333333333343,0.7000000000000028,-5.959999999999997,3434.600000000006,0.879999999999999,0.34999999999999964,-0.30000000000000027,0.0833333333333357,-0.7666666666666657,0.2666666666666657,-81.0,860.5,0.01835238975214154
300,brøndby,2016,0.36666666666667425,-0.05000000000000071,1.75,-0.35000000000000053,0.7000000000000011,-2.2833333333333385,0.4399999999999977,-7.0000000000000036,2311.359999999986,1.6999999999999993,0.38333333333333286,-0.3500000000000001,-0.10000000000000142,-1.5,0.8666666666666671,273.0,-46.66666666666606,-0.004049720253447742
301,gentofte,2016,0.36666666666667425,-0.016666666666666607,2.2500000000000018,-0.5333333333333334,1.1833333333333336,-3.2166666666666686,-0.4399999999999977,-3.539999999999999,5207.960000000021,1.5199999999999996,-0.20000000000000107,-0.20000000000000018,-0.06666666666666288,-0.6999999999999886,0.2666666666666657,428.0,233.66666666666788,0.0011240118386060538
302,gladsaxe,2016,0.21666666666666856,0.06666666666666643,-0.6333333333333329,0.06666666666666687,0.5999999999999996,-2.316666666666663,0.21999999999999886,-5.160000000000004,2932.040000000008,1.0200000000000031,1.3833333333333329,-0.6166666666666667,-0.11666666666666714,-0.9333333333333229,0.9000000000000057,213.0,-306.8333333333321,-0.005721137704062407
303,glostrup,2016,0.23333333333333428,-0.016666666666666607,0.7000000000000011,0.14999999999999947,1.6333333333333346,-1.6500000000000057,0.0799999999999983,-1.8999999999999986,2826.819999999978,2.120000000000001,-0.15000000000000213,0.3833333333333333,-0.19999999999999574,-1.0,0.63333333333334,137.0,849.0,0.035465162562097474
304,herlev,2016,0.5666666666666629,-0.08333333333333304,-0.15000000000000036,-0.18333333333333268,-0.033333333333333215,-0.88333333333334,0.46000000000000796,-6.959999999999997,3390.600000000006,0.9199999999999982,-2.3833333333333346,-0.5666666666666664,-0.3333333333333286,-0.7999999999999972,0.29999999999999716,387.5,361.16666666666606,0.007376158592609927
305,hvidovre,2016,0.3499999999999943,-0.06666666666666732,0.5666666666666664,-0.5666666666666664,0.36666666666666625,-1.2000000000000028,0.1600000000000108,-1.7200000000000024,2740.820000000007,0.9199999999999982,0.8999999999999986,0.28333333333333366,-0.19999999999999574,-0.9666666666666686,0.8999999999999915,391.0,-580.0,-0.013557287716510269
306,høje-taastrup,2016,0.3500000000000085,-0.08333333333333304,0.34999999999999964,0.13333333333333286,1.2833333333333332,-2.433333333333337,0.3400000000000034,-2.1199999999999974,2241.819999999978,2.6199999999999974,-0.03333333333333499,-0.3500000000000001,-0.14999999999999858,-1.066666666666677,1.0999999999999943,408.33333333333576,-708.8333333333339,-0.016803603316773386
307,ishøj,2016,0.03333333333333144,-0.16666666666666607,-0.5666666666666673,-0.09999999999999964,0.2999999999999998,-2.2833333333333314,1.2000000000000028,-5.1399999999999935,2318.8399999999965,-0.11999999999999744,3.7333333333333343,-0.4833333333333334,-0.18333333333333712,-1.7666666666666657,2.5333333333333314,230.0,180.66666666666697,0.0033931133665289215
308,lyngby-taarbæk,2016,0.08333333333334281,0.0,0.2666666666666675,-0.5499999999999998,2.1333333333333346,-1.7999999999999972,0.14000000000000057,-4.019999999999998,4350.940000000002,1.7199999999999989,0.4833333333333325,0.06666666666666643,-0.13333333333333997,-0.5333333333333314,0.36666666666666003,319.66666666666424,-898.8333333333321,-0.018595319501869878
309,rødovre,2016,0.08333333333334281,0.08333333333333304,0.033333333333333215,-0.2999999999999998,-0.38333333333333375,-1.0833333333333286,0.7800000000000011,-1.7000000000000028,2959.5200000000186,0.8999999999999986,-0.5499999999999972,-0.1499999999999999,-0.0833333333333286,-0.8666666666666742,0.7999999999999972,-78.5,-426.16666666666606,-0.01092566759690744
310,vallensbæk,2016,0.13333333333333997,-0.04999999999999982,-2.9833333333333325,0.3166666666666669,1.25,-2.6333333333333258,-0.060000000000016485,-2.479999999999997,3286.079999999987,0.5,-0.6166666666666654,-0.21666666666666679,-0.03333333333333144,-1.0333333333333314,0.8333333333333286,2.3333333333339397,21.33333333333303,-0.0004038415590128519
311,allerød,2016,0.10000000000000853,-0.09999999999999964,2.9833333333333325,1.666666666666667,1.916666666666666,-0.8333333333333286,0.01999999999999602,-1.6599999999999993,5751.479999999981,0.4800000000000004,0.5500000000000007,0.21666666666666679,0.01666666666666572,-0.3333333333333286,0.29999999999999716,137.33333333333212,-86.5,-0.005318807084551458
312,egedal,2016,0.36666666666666003,-0.06666666666666643,1.4166666666666679,0.11666666666666647,0.7166666666666668,-0.7833333333333314,-0.1799999999999926,-3.619999999999999,3840.6600000000326,1.3000000000000007,-1.7763568394002505e-15,-0.25000000000000044,0.01666666666666572,-0.5999999999999943,0.5,163.66666666666424,-362.16666666666606,-0.009466209624522326
313,fredensborg,2016,0.29999999999999716,0.016666666666666607,2.0166666666666675,-0.6000000000000001,0.2999999999999998,-2.0333333333333314,0.1599999999999966,-2.9400000000000013,3064.0800000000163,1.0199999999999978,-0.40000000000000036,0.34999999999999964,0.23333333333333428,-0.7666666666666799,0.46666666666666856,76.33333333333576,2306.833333333334,0.057111156303624844
314,frederikssund,2016,-0.08333333333334281,0.04999999999999982,-0.5833333333333339,0.2666666666666666,0.36666666666666625,-0.5833333333333286,0.28000000000000114,-5.119999999999999,3177.1199999999953,1.3800000000000008,0.4166666666666661,-0.18333333333333313,0.19999999999999574,-0.5333333333333314,0.2666666666666657,36.83333333333576,1070.5,0.02377209789483342
315,furesø,2016,0.25,0.05000000000000071,3.816666666666668,0.1333333333333333,2.9833333333333334,-2.0166666666666515,0.3400000000000034,-2.9999999999999982,3113.600000000035,1.2600000000000016,-0.5833333333333339,-0.1499999999999999,-0.1666666666666643,-0.5,0.8999999999999915,575.1666666666642,-236.66666666666606,-0.010821934569288705
316,gribskov,2016,-0.06666666666666288,-0.11666666666666625,0.016666666666667496,0.16666666666666652,0.033333333333333215,-1.1166666666666742,0.18000000000000682,-4.100000000000001,2844.040000000008,0.8400000000000016,1.4166666666666643,-0.6000000000000001,0.01666666666666572,-0.6666666666666714,0.5999999999999943,136.16666666666424,658.5,0.014941082897451996
317,halsnæs,2016,-0.21666666666666856,-0.15000000000000036,-3.250000000000001,0.08333333333333393,0.20000000000000018,-1.1333333333333258,0.6199999999999903,-5.059999999999999,3206.5200000000186,1.1400000000000006,1.25,-0.13333333333333375,0.18333333333333002,-0.63333333333334,0.6666666666666714,121.5,-472.0,-0.016497449100049077
318,helsingør,2016,0.28333333333334565,-0.08333333333333393,0.5500000000000007,-0.9000000000000004,0.45000000000000107,-0.9166666666666572,0.47999999999998977,-4.919999999999998,3225.9400000000023,0.4599999999999973,0.36666666666666714,-0.4500000000000002,0.0,-0.7999999999999972,0.5999999999999943,94.5,-735.3333333333321,-0.012448160509048067
319,hillerød,2016,0.23333333333333428,-0.10000000000000053,0.43333333333333357,0.5166666666666666,2.383333333333331,-1.6500000000000057,0.0799999999999983,-2.3199999999999985,3513.8799999999756,0.7800000000000011,0.05000000000000071,-0.06666666666666643,0.0833333333333357,-0.6000000000000085,0.6666666666666572,247.16666666666424,-795.8333333333339,-0.017938947484596957
320,hørsholm,2016,0.20000000000000284,-0.04999999999999982,4.833333333333334,-0.7,1.1166666666666663,-1.7833333333333314,0.10000000000000853,-2.5600000000000005,4790.099999999977,0.7400000000000002,-0.6166666666666671,0.13333333333333286,-0.06666666666666998,-0.6666666666666714,0.13333333333333997,118.66666666666788,1863.166666666666,0.07270050482959389
321,rudersdal,2016,0.13333333333333997,-0.04999999999999982,4.083333333333336,0.16666666666666696,0.4666666666666668,-1.2666666666666657,0.22000000000001307,-4.24,6763.420000000042,0.4800000000000004,-0.1833333333333318,-0.28333333333333366,-0.01666666666666572,-0.5,0.29999999999999716,211.83333333333576,-990.8333333333321,-0.019163345851951452
322,bornholm,2016,0.13333333333333997,-0.20000000000000018,-1.1102230246251565e-16,-0.08333333333333393,-0.7999999999999998,-0.5666666666666629,0.9400000000000119,-3.8599999999999994,2683.6999999999825,0.6999999999999993,-0.8000000000000007,-0.10000000000000053,0.46666666666666146,-0.5666666666666629,0.5,-217.5,984.6666666666661,0.026307778143609795
323,greve,2016,0.20000000000000284,-0.06666666666666643,0.6000000000000014,-0.3999999999999999,0.5833333333333339,-1.0999999999999943,0.2599999999999909,-1.7200000000000024,3731.680000000022,1.8800000000000026,0.31666666666666643,-0.18333333333333357,-0.1666666666666643,-0.7666666666666657,0.9666666666666686,464.16666666666424,-857.3333333333339,-0.020527698079477907
324,køge,2016,0.23333333333333428,0.18333333333333357,-0.5833333333333339,0.4833333333333334,1.0999999999999996,-1.1499999999999915,0.5400000000000063,-6.119999999999997,3080.779999999999,1.0999999999999996,0.7333333333333343,0.4333333333333331,-0.0833333333333357,-0.63333333333334,1.1000000000000085,574.1666666666642,-688.5,-0.015625770936213257
325,lejre,2016,0.20000000000000284,-0.033333333333333215,-1.8500000000000014,0.7666666666666666,0.11666666666666625,-0.8666666666666742,0.2600000000000051,-2.3999999999999986,3374.0199999999895,0.40000000000000036,-1.416666666666666,-0.16666666666666652,-0.11666666666667425,-0.4333333333333371,0.7666666666666657,96.16666666666788,-229.0,-0.009770181849080462
326,roskilde,2016,0.3166666666666629,0.05000000000000071,-0.5999999999999996,0.5999999999999996,1.0666666666666682,-0.8499999999999943,0.29999999999999716,-1.139999999999997,3546.079999999987,1.3599999999999994,-0.8999999999999986,0.16666666666666652,-0.09999999999999432,-0.7000000000000028,-0.13333333333332575,639.8333333333285,-628.5,-0.010650750253506036
327,solrød,2016,0.28333333333333144,0.0,-2.433333333333332,-0.30000000000000004,-0.36666666666666714,-0.6666666666666714,0.4000000000000057,-2.58,4504.899999999994,2.2799999999999994,1.1500000000000004,0.033333333333333215,-0.0833333333333357,-0.6333333333333258,0.5666666666666629,39.83333333333212,346.66666666666697,0.015708804749200223
328,faxe,2016,0.09999999999999432,0.04999999999999982,-2.2,0.21666666666666723,0.35000000000000053,-1.4500000000000028,0.060000000000002274,-4.679999999999996,1925.5800000000163,1.5599999999999987,0.3000000000000007,-0.2999999999999998,0.01666666666666572,-0.7666666666666799,0.7666666666666657,96.33333333333576,-520.8333333333339,-0.015646541590054852
329,guldborgsund,2016,0.25,-0.13333333333333375,-1.8666666666666671,0.6166666666666663,-0.01666666666666572,-0.5166666666666657,0.44000000000001194,-3.6400000000000006,1546.9200000000128,2.740000000000002,0.2666666666666657,-0.3333333333333335,0.23333333333332718,-0.7333333333333343,0.7333333333333343,-123.16666666666424,1873.0,0.03176232147103758
330,holbæk,2016,0.1833333333333229,-0.08333333333333393,0.03333333333333233,-0.016666666666666607,0.04999999999999982,-0.8499999999999943,-0.01999999999999602,-1.3200000000000003,2819.6199999999662,1.0399999999999991,2.3166666666666664,-0.7166666666666663,0.11666666666666714,-0.6333333333333258,-0.7666666666666657,102.16666666667152,-1136.5,-0.016714694400907476
331,kalundborg,2016,0.23333333333333428,-0.05000000000000071,-1.7166666666666668,0.16666666666666696,0.10000000000000053,-0.5999999999999943,0.18000000000000682,-6.100000000000001,3719.320000000007,1.5799999999999983,1.5166666666666657,-0.25,0.1666666666666714,-0.63333333333334,0.4333333333333371,76.83333333333576,-1246.1666666666679,-0.026277474170513182
332,lolland,2016,0.21666666666666856,-0.09999999999999964,-0.2666666666666666,0.5500000000000007,-0.25,-0.8499999999999943,-0.04000000000000625,-9.419999999999998,1499.7799999999988,2.6200000000000045,-0.4666666666666668,-1.3166666666666664,0.18333333333333002,-0.9666666666666686,1.6000000000000085,-344.16666666666424,-3462.5,-0.07812013522649919
333,næstved,2016,0.18333333333333712,0.04999999999999982,-1.7833333333333332,0.4500000000000002,-0.3166666666666673,-0.8166666666666629,0.21999999999999886,-2.240000000000002,2292.420000000013,2.4400000000000013,0.1999999999999993,-0.7000000000000002,-0.0833333333333357,-0.5999999999999943,0.9333333333333371,318.1666666666715,-303.8333333333321,-0.005214293302819917
334,odsherred,2016,0.38333333333332575,0.01666666666666572,-1.083333333333333,-0.6833333333333336,-0.2666666666666666,-0.7166666666666686,0.6200000000000045,-2.8800000000000026,2282.2999999999884,2.5799999999999983,1.1499999999999986,-0.6833333333333336,0.23333333333332718,-0.5999999999999943,0.29999999999999716,53.83333333333212,-848.8333333333339,-0.026607120399117168
335,ringsted,2016,0.13333333333333997,0.08333333333333393,0.9499999999999993,0.20000000000000018,-0.06666666666666643,-1.7000000000000028,0.21999999999999886,-4.3000000000000025,3099.959999999992,0.9999999999999964,1.9333333333333336,-0.5333333333333332,0.13333333333333286,-0.6666666666666572,1.0,214.0,-191.16666666666606,-0.007722711574270236
336,slagelse,2016,0.23333333333333428,-0.04999999999999982,0.2666666666666666,0.5499999999999998,1.2833333333333332,-0.8333333333333286,0.47999999999998977,-5.899999999999999,2292.6999999999825,1.9799999999999969,0.6833333333333336,-0.5000000000000004,0.13333333333332575,-0.8333333333333428,0.5,249.33333333332848,-977.1666666666679,-0.013679137266316754
337,sorø,2016,0.06666666666666288,-0.04999999999999982,-2.3000000000000007,-0.06666666666666643,0.16666666666666696,-0.6333333333333258,0.29999999999999716,-6.6800000000000015,3422.899999999994,0.5800000000000001,1.1833333333333336,-0.7999999999999998,0.13333333333333286,-0.6000000000000085,0.8000000000000114,88.83333333333212,159.16666666666606,0.004260739445281048
338,stevns,2016,0.1666666666666714,-0.08333333333333304,-1.466666666666666,-0.4166666666666665,-0.7333333333333334,-1.0999999999999943,0.35999999999999943,-7.66,2835.040000000008,0.4200000000000017,-3.333333333333332,0.06666666666666643,0.18333333333333712,-0.5,0.8333333333333286,66.66666666666788,-223.66666666666697,-0.011279347048563482
339,vordingborg,2016,0.15000000000000568,0.21666666666666679,-1.0666666666666664,1.8666666666666663,1.7166666666666668,-1.0833333333333286,0.1799999999999926,-2.2799999999999976,2179.4400000000023,0.6799999999999997,-0.5999999999999979,-0.8666666666666663,0.18333333333333712,-0.5333333333333314,0.6333333333333258,112.5,-1637.8333333333321,-0.0368765800330233
340,assens,2016,0.4000000000000057,-0.033333333333333215,-0.6833333333333336,0.1333333333333333,0.09999999999999964,-0.9666666666666686,-0.20000000000000284,-5.759999999999998,2095.6600000000035,1.4399999999999995,0.06666666666666643,-0.3499999999999992,0.2666666666666657,-0.43333333333335133,0.10000000000000853,-1.0,955.0,0.02316654834551135
341,faaborg-midtfyn,2016,0.21666666666666856,-0.13333333333333375,-2.0166666666666666,1.2999999999999994,0.8666666666666663,-0.9000000000000057,0.09999999999999432,-5.84,2458.5,1.9400000000000013,1.1833333333333336,-0.26666666666666705,0.15000000000000568,-0.5,0.5666666666666629,-28.66666666666424,2167.0,0.042432253049164204
342,kerteminde,2016,0.36666666666666003,0.0333333333333341,-2.433333333333332,-0.6499999999999999,-0.5999999999999996,-0.9333333333333371,0.060000000000002274,-6.460000000000001,2315.1599999999744,1.8800000000000008,-2.5999999999999996,0.33333333333333304,0.0833333333333357,-0.86666666666666,0.8333333333333286,115.0,-333.66666666666697,-0.015227417454121928
343,langeland,2016,0.5166666666666657,-0.08333333333333393,-0.9500000000000002,0.016666666666666607,-0.36666666666666714,-1.0166666666666657,0.35999999999999943,-5.820000000000004,1687.3800000000047,2.9399999999999977,-0.5000000000000018,1.6333333333333337,0.45000000000000284,-0.23333333333333428,0.6999999999999886,-114.5,-657.0,-0.048339073219236084
344,middelfart,2016,0.3333333333333428,0.01666666666666572,-1.8000000000000007,-0.6166666666666667,-1.583333333333333,-0.46666666666665435,0.2599999999999909,-3.799999999999999,3128.4199999999837,1.0799999999999983,0.41666666666666785,-0.36666666666666625,0.31666666666667,-0.5999999999999943,0.06666666666666288,32.83333333333576,-1122.5,-0.029803592231648524
345,nordfyns,2016,0.13333333333333997,-0.05000000000000071,0.35000000000000053,-0.31666666666666643,-0.6166666666666671,-0.9833333333333343,0.6599999999999966,-3.3999999999999986,2784.4800000000105,0.6600000000000001,0.7333333333333361,0.4333333333333331,0.05000000000000426,-0.19999999999998863,0.5,34.66666666666788,-233.0,-0.008391554224244147
346,nyborg,2016,0.2666666666666657,-0.033333333333333215,-1.2333333333333325,-0.36666666666666625,-0.8666666666666654,-0.75,0.0,-8.320000000000004,1773.2600000000093,1.7399999999999984,-2.4833333333333325,-0.36666666666666625,0.04999999999999716,-0.6333333333333258,-0.13333333333333997,169.83333333333212,-1687.333333333334,-0.054684176468332124
347,odense,2016,0.1833333333333229,0.06666666666666643,-0.3166666666666673,0.11666666666666625,-0.31666666666666643,-0.61666666666666,0.1799999999999926,-2.240000000000002,1988.1199999999953,1.620000000000001,-0.2666666666666657,0.1166666666666667,0.01666666666666572,-0.6333333333333258,0.1666666666666714,883.666666666657,-68.66666666667152,-0.0019376056606119074
348,svendborg,2016,0.3166666666666771,0.033333333333333215,-2.1,0.5333333333333332,0.4666666666666668,-0.5833333333333286,0.29999999999999716,-5.939999999999998,2438.859999999986,1.879999999999999,-1.0333333333333332,-0.016666666666666607,0.31666666666667,-0.7666666666666799,0.46666666666666856,-55.16666666666424,-1372.6666666666679,-0.023187760472172136
349,ærø,2016,0.0,-0.5,-0.5833333333333334,0.6666666666666663,0.016666666666666607,-1.4333333333333371,0.4399999999999977,-3.5599999999999987,2176.539999999979,3.0199999999999996,0.9333333333333336,-0.9666666666666668,0.0833333333333286,-0.9666666666666686,0.3333333333333428,-16.83333333333303,1238.1666666666665,0.1998903143307929
350,billund,2016,-0.08333333333334281,0.04999999999999982,-2.833333333333333,-0.3666666666666667,-2.0,-2.2833333333333314,0.14000000000000057,-1.240000000000002,1731.1199999999953,0.7799999999999994,0.9000000000000004,-0.1499999999999999,0.06666666666666998,-0.36666666666666003,0.4333333333333229,41.16666666666788,-1491.0,-0.057015005801566265
351,esbjerg,2016,0.23333333333333428,-0.06666666666666643,0.5499999999999998,0.8833333333333337,-0.4666666666666668,-0.9666666666666544,0.45999999999999375,-4.34,2690.5599999999977,0.6800000000000033,-0.8499999999999996,0.06666666666666643,0.10000000000000142,-0.7999999999999972,-0.06666666666666288,201.83333333332848,-2870.8333333333358,-0.025479879271557315
352,fanø,2016,0.0,-0.16666666666666696,-0.2999999999999998,-2.5166666666666666,-2.0666666666666664,-2.5500000000000114,0.8599999999999994,2.66,2180.0199999999895,-2.6999999999999993,6.500000000000002,-0.6166666666666671,0.13333333333333997,-0.4000000000000057,-0.09999999999999432,-10.0,-198.16666666666652,-0.05708928574555583
353,fredericia,2016,0.11666666666667425,-0.15000000000000036,0.4166666666666661,-0.06666666666666643,-0.5833333333333321,-0.9166666666666714,0.37999999999999545,-6.080000000000002,2728.5200000000186,1.3000000000000007,-0.3999999999999986,-0.18333333333333357,0.05000000000000426,-0.8666666666666742,0.9000000000000057,20.66666666666424,-2553.333333333334,-0.05075875218238651
354,haderslev,2016,0.25,0.08333333333333393,0.8333333333333339,0.43333333333333357,0.11666666666666714,-0.8999999999999915,0.14000000000000057,-5.119999999999999,2518.2399999999907,0.1599999999999966,0.31666666666666643,0.08333333333333304,0.21666666666666146,-0.3333333333333286,0.23333333333333428,48.66666666666424,-1395.3333333333321,-0.025123788339916076
355,kolding,2016,0.01666666666666572,0.016666666666666607,-1.549999999999999,-0.3000000000000007,-0.38333333333333286,-0.7666666666666657,0.4200000000000017,-4.540000000000001,2707.420000000013,1.120000000000001,-0.36666666666666714,-0.4500000000000002,-0.09999999999999432,-0.7000000000000028,0.03333333333333144,543.6666666666715,-1600.6666666666679,-0.01932266903114177
356,sønderborg,2016,0.15000000000000568,0.0,-1.1833333333333336,1.2333333333333334,0.11666666666666625,-1.2999999999999972,0.29999999999999716,-3.0400000000000027,2953.680000000022,0.6999999999999993,-1.0000000000000018,0.03333333333333277,0.3333333333333357,-0.3333333333333286,-0.13333333333333997,-283.1666666666715,-971.6666666666679,-0.011602762208510142
357,tønder,2016,0.46666666666666856,0.0333333333333341,-1.416666666666667,0.8166666666666664,0.25,-1.1833333333333371,0.20000000000000284,-6.960000000000001,2282.179999999993,1.6400000000000006,0.5500000000000007,-0.3166666666666669,0.13333333333333286,-0.2666666666666657,0.4333333333333371,-199.5,-880.3333333333321,-0.0203077968257962
358,varde,2016,0.29999999999999716,-0.18333333333333357,0.38333333333333375,-0.2666666666666666,-0.5000000000000009,-1.3333333333333428,0.03999999999999204,-3.1399999999999997,1863.1600000000035,0.41999999999999993,0.9000000000000004,-0.48333333333333295,0.18333333333333712,-0.2666666666666657,0.3333333333333286,107.16666666666424,2674.5,0.0521107153648846
359,vejen,2016,0.2500000000000142,0.06666666666666554,-0.916666666666667,0.5333333333333337,-0.583333333333333,-1.6500000000000057,0.5,-3.9800000000000004,3032.5,1.540000000000001,1.5500000000000007,-0.3333333333333335,0.11666666666666714,-0.20000000000000284,0.20000000000000284,118.5,-3258.0,-0.07698799092595782
360,vejle,2016,0.13333333333333997,0.033333333333333215,-1.3500000000000005,0.016666666666666607,-1.1999999999999993,-1.5833333333333286,0.4000000000000057,-5.020000000000001,3445.74000000002,1.1999999999999993,-0.15000000000000036,-0.033333333333333215,0.14999999999999858,-0.5999999999999943,0.2666666666666657,397.1666666666715,-5525.166666666664,-0.05221897843000428
361,aabenraa,2016,0.3333333333333286,0.033333333333333215,-1.3833333333333337,1.0166666666666657,-0.06666666666666732,-1.2666666666666515,0.5200000000000102,-7.4999999999999964,2134.2399999999907,0.9400000000000013,0.016666666666667496,-0.08333333333333304,0.31666666666667,-0.23333333333333428,0.36666666666666003,-138.16666666666424,3148.333333333332,0.05412452869382828
362,favrskov,2016,0.15000000000000568,0.06666666666666643,-0.7666666666666675,0.4333333333333331,0.0,-0.8333333333333286,0.1799999999999926,-4.979999999999999,3396.4199999999837,-0.0600000000000005,-0.2333333333333325,-0.1499999999999999,0.06666666666666288,-0.3333333333333286,0.6666666666666714,41.16666666666424,785.0,0.016142249103332562
363,hedensted,2016,0.1666666666666714,-8.881784197001252e-16,0.6499999999999995,-0.25000000000000044,-0.08333333333333348,-0.8333333333333286,0.4399999999999977,-2.9799999999999986,3151.779999999999,0.6799999999999997,-0.049999999999998934,-0.5166666666666666,0.18333333333333712,-0.4333333333333371,0.3333333333333286,36.0,5785.0,0.12511663873463108
364,horsens,2016,0.1666666666666572,-0.04999999999999982,-0.2333333333333334,-0.18333333333333357,-0.6666666666666661,-1.38333333333334,0.1599999999999966,-3.959999999999999,2473.9799999999814,1.0999999999999979,1.5166666666666675,-0.18333333333333357,-0.03333333333333144,-0.7000000000000028,0.6666666666666714,526.3333333333285,-1781.3333333333321,-0.022776213268467183
365,norddjurs,2016,0.10000000000000853,0.10000000000000053,-0.8166666666666664,-0.016666666666666607,-0.6833333333333327,-1.0666666666666629,-0.09999999999999432,-5.439999999999998,2223.5,1.4399999999999977,0.4666666666666668,-0.20000000000000018,0.10000000000000142,-0.46666666666666856,0.46666666666666856,94.33333333333576,-713.3333333333339,-0.019564480819998564
366,odder,2016,0.0,-0.14999999999999947,-1.166666666666667,-0.4166666666666665,-1.4833333333333334,-0.7999999999999972,-0.2400000000000091,-3.3999999999999986,2335.6200000000244,0.0600000000000005,-0.45000000000000107,0.3666666666666667,0.20000000000000284,-0.36666666666667425,0.6000000000000085,32.83333333333212,-301.33333333333303,-0.014308448498379533
367,randers,2016,0.15000000000000568,-0.06666666666666643,0.3166666666666673,0.5,-0.13333333333333286,-0.88333333333334,0.020000000000010232,-3.299999999999997,2438.600000000006,1.8999999999999986,-0.216666666666665,-0.25,-7.105427357601002e-15,-0.7333333333333343,0.6666666666666572,344.5,-746.8333333333321,-0.008823674682297278
368,samsø,2016,0.0,0.13333333333333286,-0.55,3.8833333333333337,1.5666666666666669,-2.3999999999999915,0.2599999999999909,-1.9000000000000004,2251.0,-2.219999999999999,-3.0166666666666675,1.3833333333333337,0.7166666666666544,-0.7666666666666799,0.2666666666666657,-33.333333333333485,-31.333333333333485,-0.002104769497088377
369,silkeborg,2016,0.3333333333333286,-0.033333333333333215,-2.000000000000001,-0.2666666666666666,-0.9166666666666661,-0.8000000000000114,0.2600000000000051,-2.8200000000000003,3685.74000000002,0.3200000000000003,-0.5000000000000018,-0.06666666666666687,0.1666666666666643,-0.5000000000000142,0.5333333333333314,223.16666666667152,-598.6666666666679,-0.007662291193779924
370,skanderborg,2016,0.08333333333334281,-0.09999999999999964,-0.7833333333333332,-0.1166666666666667,-0.9999999999999991,-0.46666666666666856,0.1599999999999966,-2.6800000000000015,4016.859999999986,0.08000000000000007,1.1166666666666654,-0.4166666666666665,0.03333333333332433,-0.20000000000000284,0.20000000000000284,132.33333333333576,-529.5,-0.010015530639977122
371,syddjurs,2016,0.5166666666666657,-0.04999999999999982,-0.11666666666666714,-0.13333333333333286,-0.8833333333333333,-0.8999999999999915,0.44000000000001194,-5.16,2657.1600000000035,0.9000000000000004,0.8166666666666664,-0.6000000000000001,0.1666666666666643,-0.43333333333335133,0.3333333333333428,-51.5,229.83333333333394,0.005748239989691317
372,aarhus,2016,0.23333333333333428,0.0,-0.8000000000000007,0.916666666666667,0.5666666666666664,-1.1666666666666714,0.4000000000000057,-3.599999999999998,2588.640000000014,0.6799999999999997,-0.8499999999999996,-0.1166666666666667,-0.06666666666666288,-0.7333333333333485,0.0,1309.5,1451.1666666666715,0.0031033140776106083
373,herning,2016,0.01666666666666572,-0.10000000000000053,-1.0666666666666664,0.13333333333333375,-0.3000000000000007,-1.0333333333333314,0.29999999999999716,-3.040000000000001,2699.140000000014,0.9199999999999999,-0.2333333333333325,0.21666666666666634,0.20000000000000284,-0.4000000000000057,0.36666666666666003,90.83333333332848,8355.5,0.09536585574731099
374,holstebro,2016,0.10000000000000853,-0.04999999999999982,0.20000000000000018,-0.9166666666666665,-1.333333333333334,-0.5166666666666657,0.05999999999998806,-2.6800000000000015,2093.819999999978,0.7599999999999998,0.09999999999999964,-0.5833333333333335,0.13333333333333286,-0.5,0.8999999999999915,-54.0,1153.1666666666679,0.020370350066659104
375,ikast-brande,2016,0.23333333333333428,-0.21666666666666679,-2.1833333333333336,0.06666666666666643,-0.5,-1.7000000000000028,0.3200000000000074,-3.4399999999999995,3872.899999999994,1.4199999999999982,-0.8000000000000007,-0.6833333333333331,0.0833333333333357,-0.43333333333335133,0.9333333333333371,25.0,-1707.0,-0.042197757312770146
376,lemvig,2016,0.28333333333333144,0.25,0.06666666666666643,-0.10000000000000009,0.16666666666666652,-1.0666666666666629,0.0,-2.799999999999999,2421.3800000000047,1.4999999999999982,0.5833333333333339,-0.26666666666666683,0.5499999999999972,-0.1666666666666714,0.2666666666666657,-207.0,1730.333333333333,0.08475744679705724
377,ringkøbing-skjern,2016,0.04999999999999716,0.016666666666666607,-0.7333333333333343,1.7166666666666663,0.9833333333333334,-1.2999999999999972,0.37999999999999545,-4.9,2790.5200000000186,0.3199999999999985,1.1500000000000004,-0.16666666666666696,0.3333333333333357,-0.5999999999999943,0.3999999999999915,0.6666666666642413,-1059.5,-0.018449886798601323
